loan_id,borrower_id,segment,country,origination_date,maturity_date,currency,interest_rate,pd_1y,lgd,ead,collateral_value,ltv,is_default,default_date,days_past_due,provision_amount,internal_rating
734,388,SME,NL,2023-09-09,2027-09-08,EUR,0.03697027171345285,0.07598839461774462,0.6227891144918689,31165.96221101246,0.0,,0,,7,1582.830794075823,BB/B
735,105,Retail,FR,2020-11-13,2026-11-12,EUR,0.04440461731599599,0.03764851843408211,0.5636304765000119,20859.765559184347,33718.75554717907,0.6186398406666431,0,,26,370.26895872607747,BBB
736,336,Retail,FR,2022-11-30,2028-11-28,GBP,0.03990508700159569,0.0036967610588761204,0.6146799914500042,14537.584686023616,0.0,,0,,14,36.3861407195623,AAA
737,366,Retail,FR,2024-09-12,2027-09-12,EUR,0.039788476371637,0.08188638411790772,0.2621642404914703,42822.05815649863,0.0,,1,2024-10-04,283,826.9648480694498,BB/B
738,167,Retail,IT,2023-03-04,2032-03-01,EUR,0.03582309855575981,0.029890125154054124,0.5804577775401709,18024.92557056799,32268.792758539817,0.5585869203550468,0,,20,266.74825408011475,BBB
739,370,Retail,ES,2023-04-04,2026-04-03,EUR,0.039706086742096164,0.09069176549815548,0.36401704149206393,8838.043841220604,22610.057605908616,0.39088993028089347,1,2023-05-03,318,348.1443920338622,BB/B
740,450,Retail,NL,2022-05-26,2023-05-26,EUR,0.036174519365512914,0.03601141180886362,0.6337473967341388,16873.538945244294,31459.24360160673,0.5363618769391679,0,,7,312.3642224984805,BBB
741,409,Corporate,FR,2023-09-06,2030-09-04,EUR,0.03113817328835254,0.003014812835345217,0.3851157329934296,50042.59627401253,76525.4708670517,0.6539338563620462,0,,5,47.21688812973235,AAA
742,382,Retail,FR,2022-09-11,2028-09-09,EUR,0.03881875183688156,0.015938830698774577,0.22715197606003773,7914.776606306089,0.0,,0,,15,26.476901803531202,A
743,318,Retail,NL,2022-11-12,2031-11-10,USD,0.035276860334041996,0.026096836481842238,0.4071901183851828,27153.923245996117,49726.34390655415,0.5460671570188997,0,,15,328.2752335449941,BBB
744,136,Retail,IT,2023-05-16,2028-05-14,EUR,0.04495947169850298,0.03298213354480721,0.5783885175381807,20838.848824752746,0.0,,0,,17,473.53127526158426,BBB
745,398,Retail,FR,2021-07-11,2022-07-11,EUR,0.042134202400107124,0.018936630606870657,0.45046603048969863,10292.69921312628,0.0,,0,,24,74.40261132935652,A
746,183,Retail,NL,2023-06-24,2024-06-23,EUR,0.037759686329288764,0.05331236439070276,0.5818169559044841,16426.444964361963,31281.621797419404,0.5251148764197728,0,,23,488.2060522304664,BB/B
747,267,SME,IT,2021-03-06,2025-03-05,EUR,0.04616288612609408,0.018765012298130972,0.21763687043305352,4574.794191445473,0.0,,0,,9,20.434279569340845,A
748,158,Retail,NL,2023-10-02,2026-10-01,USD,0.03958088739249018,0.009107099382185204,0.2885821018005145,24578.81554383609,31454.4367668216,0.7814101306611863,0,,13,68.35697140460205,AA
749,157,Corporate,NL,2020-09-06,2029-09-04,EUR,0.03338770455597542,0.028262065048152936,0.4818039655213969,5626.635928950335,7205.387588404242,0.7808928888163325,0,,2,68.44552280418253,BBB
750,79,Corporate,NL,2023-03-07,2025-03-06,EUR,0.034137746501349674,0.09436025107028066,0.3926568769238158,64372.20485033762,0.0,,0,,23,2222.1253855150653,BB/B
751,481,Retail,IT,2024-10-19,2032-10-17,EUR,0.036894941225963124,0.02827107939174438,0.5400878718350999,20091.00691909349,0.0,,0,,4,318.3473229241016,BBB
752,74,Retail,ES,2024-04-03,2026-04-03,EUR,0.0352753308218995,0.05609003032643988,0.681277116560211,12433.955344630529,0.0,,0,,2,386.83872248433295,BB/B
753,44,Retail,NL,2020-12-22,2022-12-22,EUR,0.031886163348667375,0.051388588726687716,0.529930980350257,70302.26722967533,0.0,,0,,15,2112.2515609493307,BB/B
754,469,SME,FR,2020-08-24,2023-08-24,EUR,0.05170969220261401,0.12071036948309002,0.40868144744129986,7849.076462570867,14266.32009513877,0.550182276174038,0,,27,352.4250304591941,BB/B
755,278,Retail,DE,2023-12-12,2025-12-11,EUR,0.04283485329791861,0.08380813538756808,0.4711820092216703,10428.702027321977,30782.893198534883,0.33878238669971195,0,,11,465.9053456673361,BB/B
756,219,Corporate,FR,2021-12-30,2025-12-29,EUR,0.03460998708433297,0.017478971364797615,0.6564132408480852,3536.0067686559414,0.0,,0,,5,43.55070669233131,A
757,369,SME,ES,2022-02-18,2025-02-17,EUR,0.05701422395317174,0.024023394360961188,0.5364946233311064,81593.61614158419,0.0,,0,,5,1112.7808671975906,BBB
758,192,Corporate,IT,2024-05-02,2029-05-01,EUR,0.033940912916381065,0.003361159734832982,0.6015897488772639,143324.37493475407,166492.7426557441,0.8608445788601422,0,,25,320.80081460623677,AAA
759,64,SME,DE,2022-09-30,2027-09-29,USD,0.05222316423582174,0.041099503582972784,0.3507592045507667,4131.542164927138,7119.615655799693,0.5803041013262497,0,,19,49.438363779283044,BBB
760,365,Corporate,IT,2021-07-15,2022-07-15,EUR,0.03824703639391744,0.03905581611395075,0.5721605784191361,9742.251785407801,42181.96057432318,0.23095777561695563,0,,14,196.80032206133427,BBB
761,88,Retail,DE,2020-03-03,2022-03-03,GBP,0.049264324874692865,0.025440629114073642,0.2697156846699309,23619.161310183517,0.0,,0,,27,163.4776491977603,BBB
762,277,Retail,IT,2020-10-08,2022-10-08,EUR,0.03606499008263729,0.007561683824736051,0.5748878082026088,13151.69416294174,41806.90424936598,0.31458187108272173,0,,3,63.51022235380644,AA
763,475,Retail,IT,2024-07-07,2026-07-07,EUR,0.027196313071706894,0.053380758127276176,0.6407792964012122,21347.394929471895,0.0,,0,,18,832.1450471353016,BB/B
764,469,Corporate,ES,2023-10-26,2024-10-25,EUR,0.03705913694784964,0.049389551550302065,0.6501162335267108,19582.70501121144,28968.110280955723,0.6760090603523263,1,2023-12-20,330,599.1277315712947,BBB
765,181,SME,IT,2022-10-28,2025-10-27,EUR,0.050197787600570316,0.006386451742513252,0.25829503052632385,33108.71633816569,44545.433624107005,0.7432572464677497,0,,10,61.030882476081516,AA
766,391,Corporate,IT,2024-04-02,2029-04-01,EUR,0.028415065244120078,0.006017701798720191,0.6149410262868671,8425.638224877492,19811.866982491738,0.42528239425004455,0,,7,27.69067389239157,AA
767,307,Retail,ES,2022-02-25,2025-02-24,EUR,0.04137736305483892,0.03910060174365029,0.25496826138401835,26706.43029054733,0.0,,0,,27,221.77720308989927,BBB
768,240,Corporate,ES,2024-12-17,2027-12-17,EUR,0.032430293281166256,0.027720188829016484,0.43919847664138145,7214.676096215366,14531.855870463938,0.4964731387736392,0,,28,78.93259652091696,BBB
769,70,Retail,NL,2024-06-08,2029-06-07,EUR,0.0419102878723125,0.10671714174860854,0.5412607648430825,14590.735973930781,0.0,,0,,25,978.6944431523511,BB/B
770,189,Retail,FR,2024-10-07,2029-10-06,EUR,0.043994564637955105,0.053208796777889596,0.4421245557558746,3878.67419727208,7054.092648293886,0.5498473567979267,0,,4,92.85273306841992,BB/B
771,326,Corporate,IT,2023-07-12,2026-07-11,USD,0.03719235081632857,0.02039138153926208,0.3699548011050736,14697.780993489068,0.0,,0,,21,110.0512431347404,BBB
772,494,Retail,FR,2021-03-12,2023-03-12,GBP,0.034523031553919815,0.00795982812581772,0.5419105787479276,12422.472591219406,15910.5458287628,0.7807697312786267,0,,10,58.800111969375294,AA
773,3,Retail,IT,2024-02-13,2028-02-12,EUR,0.04807056961512244,0.023513350604547588,0.530439387553447,56589.53520572116,0.0,,0,,11,567.4956529651303,BBB
774,359,SME,DE,2020-01-27,2021-01-26,USD,0.06326768537833667,0.0600908434961364,0.4914463275827835,20759.098836275636,51886.64492962813,0.4000855878122474,0,,5,519.4466955946635,BB/B
775,424,Retail,IT,2023-08-29,2028-08-27,EUR,0.03688385408276933,0.03457109721852697,0.4642143323883659,24897.015930033347,33101.058774871126,0.7521516486636999,0,,17,335.56458888218214,BBB
776,476,Retail,DE,2024-10-12,2033-10-10,EUR,0.03689302753226441,0.015643528752134667,0.5528699495611691,21537.43734032374,57349.614751923604,0.37554632988360814,0,,25,158.08438440250157,A
777,212,Retail,IT,2023-04-30,2027-04-29,EUR,0.03675438439180871,0.008228454057802035,0.4015185283505758,2619.8992860939065,0.0,,0,,6,8.494654187899052,AA
778,60,Retail,NL,2021-04-07,2022-04-07,EUR,0.03645520489477079,0.045856740877759025,0.2343841238711692,2990.0749705362427,5289.727394123521,0.5652606926130042,0,,16,29.31827098127186,BBB
779,136,Corporate,NL,2024-06-21,2031-06-20,EUR,0.038277363680697764,0.04484340986320345,0.46872725509561175,16015.661506445154,0.0,,0,,19,375.11285835920904,BBB
780,426,SME,IT,2024-08-23,2026-08-23,GBP,0.05959747173538063,0.009844448062735989,0.5617277761219183,29101.93623332679,37625.45773042922,0.7734639786133655,0,,18,182.75552864570687,AA
781,439,Retail,DE,2020-10-04,2022-10-04,EUR,0.03902497811172791,0.0703008566408788,0.3495799538080334,17415.829400065184,0.0,,0,,7,500.7582991917462,BB/B
782,319,Retail,FR,2022-01-17,2024-01-17,USD,0.037035370648398,0.011625531087172458,0.27037556906796617,9283.009057117633,0.0,,0,,0,25.631480364582067,A
783,62,Retail,DE,2023-04-16,2031-04-14,USD,0.045535796427216474,0.0011834889015037557,0.6559205970810595,17321.20722039976,0.0,,0,,24,13.461353268542783,AAA
784,61,SME,ES,2021-03-24,2030-03-22,EUR,0.04753796586934841,0.04199176015557564,0.6318748323730978,15881.567928133523,0.0,,0,,17,345.32371934031335,BBB
785,240,Corporate,NL,2020-10-14,2026-10-13,EUR,0.030072211111663194,0.00115871522153673,0.5092171096456595,48002.25408455695,0.0,,0,,21,25.37648859102299,AAA
786,295,Corporate,IT,2023-03-18,2029-03-16,USD,0.03749470530591646,0.04257043305883673,0.593303576852038,45388.769331074196,62338.257248468144,0.7281045594547728,0,,15,1199.1623267133987,BBB
787,17,Retail,DE,2022-03-14,2028-03-12,GBP,0.03939485792110012,0.08400206590914748,0.6844026573872108,12664.846880069854,0.0,,0,,11,705.5147032282166,BB/B
788,344,Retail,DE,2024-12-13,2030-12-12,EUR,0.041805005518157204,0.022812199603677502,0.48462949036342035,20953.809492082542,32913.110806060045,0.6366402013942868,0,,7,249.32460552455237,BBB
789,273,Retail,NL,2023-06-23,2028-06-21,EUR,0.04358097869856338,0.002838913669295506,0.32209084230016993,29033.316262316814,45401.52802382099,0.6394788353176967,0,,19,30.150003983655623,AAA
790,7,SME,FR,2022-01-11,2031-01-09,EUR,0.047220784402948926,0.0651411163562098,0.5194059952663106,33679.49234802907,48944.221788437346,0.688119886625423,0,,24,938.7649862277138,BB/B
791,48,Retail,DE,2024-01-08,2031-01-06,EUR,0.04539561889662105,0.01720578547218943,0.6572968380502269,114989.72905487097,170720.00728618386,0.6735574282287237,0,,9,1528.6127567776393,A
792,228,SME,DE,2020-01-19,2021-01-18,EUR,0.037071026759665615,0.022672488924836816,0.5450741006992399,21415.11732473125,27428.513100547632,0.7807611461192798,0,,0,216.21046178241153,BBB
793,362,SME,FR,2020-02-25,2024-02-24,EUR,0.04804982959035657,0.05467011945418181,0.21312019557470158,70880.08639763782,108144.92645267099,0.6554175838166396,0,,4,984.9592158681016,BB/B
794,413,Retail,ES,2023-09-19,2032-09-16,EUR,0.03755073895705425,0.0025633488472320697,0.6585663019312578,6904.419013665754,10874.062749784927,0.6349438266578251,0,,17,12.297264296504256,AAA
795,216,Retail,NL,2023-01-09,2027-01-08,EUR,0.030937058167156792,0.055360660053574796,0.576837627626984,11641.437095173213,16233.197759787923,0.7171376377863643,0,,7,303.84603100151804,BB/B
796,148,Retail,FR,2024-01-22,2026-01-21,EUR,0.041341794940092616,0.015232739198032608,0.400915506698699,2602.364107503,0.0,,0,,24,15.216533185949197,A
797,485,Retail,ES,2022-06-27,2030-06-25,EUR,0.043626620315733125,0.01660302192387741,0.6937459446745329,25624.559857736323,53907.38880439135,0.47534411193088477,0,,8,266.6048428941476,A
798,230,Retail,DE,2024-05-20,2030-05-19,EUR,0.04287673665903785,0.017791636084994577,0.5608396664177735,42088.253010591914,0.0,,0,,14,470.12358426515084,A
799,158,SME,DE,2023-01-19,2029-01-17,EUR,0.05708969593636762,0.03750087778008319,0.6127205409178458,1710.6263863913468,2364.1293722792702,0.7235756242654869,0,,6,34.98951167549814,BBB
800,222,Retail,DE,2022-03-25,2026-03-24,EUR,0.03825706517022506,0.07955146609243312,0.6715832796249184,26589.890538602198,51122.85150916373,0.5201175160160223,0,,13,1605.9403816703928,BB/B
801,7,Retail,NL,2021-12-12,2023-12-12,EUR,0.035966268742772034,0.007376467730316917,0.21978923236053305,40304.17526794563,0.0,,0,,20,60.43894071189383,AA
802,151,SME,IT,2022-01-09,2026-01-08,EUR,0.04442129642703156,0.09620015366078166,0.5872099220183393,38072.122345996,0.0,,0,,23,2571.4792208017598,BB/B
803,258,SME,NL,2023-11-24,2027-11-23,EUR,0.05607027269878409,0.043146257600462784,0.393173217678901,6661.759247742801,16055.018668294013,0.41493313619738514,0,,22,102.63136468984847,BBB
804,460,Retail,DE,2021-01-17,2030-01-15,EUR,0.03719550454578087,0.010711391370373802,0.6345375064493873,47720.67270787401,0.0,,0,,15,348.3434781318977,A
805,370,Corporate,DE,2021-07-19,2024-07-18,EUR,0.035737020889618214,0.05194681918027247,0.6394479279666164,22232.36740824661,0.0,,0,,13,827.1760083739347,BB/B
806,391,Corporate,NL,2021-03-29,2023-03-29,EUR,0.031871688505326554,0.019634382881592874,0.6143092352513463,39776.74081923009,101390.29678110074,0.39231309190372665,0,,9,425.3566925592112,A
807,273,SME,DE,2022-09-01,2026-08-31,EUR,0.03944138628867707,0.08496340344422701,0.5896002928263967,19421.619060602105,33790.57305816466,0.5747644180869952,0,,29,807.8137905564057,BB/B
808,56,SME,DE,2020-07-18,2029-07-16,EUR,0.048310413817090433,0.07034146608813341,0.5971414173124663,32242.391343503507,37342.34436634246,0.8634270796496735,0,,22,1382.0648945279381,BB/B
809,196,Retail,IT,2023-01-21,2028-01-20,USD,0.044342909688669566,0.010454747931923919,0.3482762503608038,66785.13468074182,135606.1582759261,0.49249337588968517,0,,26,260.3984659057159,A
810,499,Corporate,ES,2020-12-23,2024-12-22,EUR,0.03599842252405977,0.014057500243666227,0.4032641030631954,17961.357899914154,31147.681082392617,0.5766515283241255,0,,22,114.74301210722734,A
811,23,Retail,FR,2023-12-27,2030-12-25,EUR,0.04143690354821775,0.018164501963885055,0.2575274453515305,29263.749450490606,82300.91936537919,0.3555701403598261,0,,2,124.44897015341668,A
812,440,Corporate,IT,2023-10-08,2029-10-06,EUR,0.034814585189676936,0.009418887156695761,0.615295760930807,76862.13913103034,151771.10948830322,0.5064345868602482,0,,7,511.78038936816154,AA
813,343,SME,ES,2022-05-16,2025-05-15,EUR,0.05106610260783123,0.06016252611536289,0.5230032379123293,19278.96405608802,23547.835401985285,0.8187149148521159,0,,13,707.5007260298614,BB/B
814,142,Retail,IT,2022-03-24,2031-03-22,EUR,0.035467630252633095,0.021489173310205726,0.5063583575583093,7148.114070858835,9993.502601149257,0.715276150529725,0,,9,86.46630946827278,BBB
815,389,Retail,FR,2021-04-11,2027-04-10,EUR,0.0397457669144536,0.019172295033104324,0.3230390195532739,43305.85499598094,63851.01222816073,0.6782328656158939,0,,27,215.38338655380585,A
816,419,SME,DE,2023-07-09,2024-07-08,EUR,0.0722590514217646,0.10962885202142267,0.507518042025795,92492.0164021179,0.0,,0,,14,4296.433252509568,BB/B
817,22,SME,IT,2020-08-23,2024-08-22,EUR,0.05105942853559719,0.06040679901268514,0.42727586259057704,79920.16779182662,0.0,,0,,6,2473.455722057027,BB/B
818,54,Retail,NL,2023-05-11,2032-05-08,EUR,0.0456474115647396,0.09249521990751726,0.6976344033328084,45025.65720251569,0.0,,0,,17,3177.295376693178,BB/B
819,333,SME,ES,2022-05-03,2026-05-02,EUR,0.038026723652987066,0.13482655604263669,0.6315341363687188,2112.9543560843954,3737.9789624848777,0.5652665189639744,0,,11,189.03751668389816,BB/B
820,500,Corporate,NL,2020-05-07,2026-05-06,USD,0.03414565016846704,0.040489309883328925,0.46299144095327854,11662.889858794382,18391.088764436747,0.6341598373092064,0,,3,253.7356105352514,BBB
821,12,Retail,DE,2022-04-23,2028-04-21,EUR,0.04162425829255523,0.04186374490129579,0.6042277836493376,12275.976633903123,15889.873905337974,0.772566019531419,0,,28,253.34284506319165,BBB
822,333,Retail,DE,2021-08-06,2028-08-04,EUR,0.038366883332160984,0.0023225580970260384,0.28225250042916916,23037.264784871106,29737.733009868825,0.7746812703317335,0,,28,16.656800116458758,AAA
823,69,Retail,IT,2020-06-18,2028-06-16,EUR,0.03921968249589049,0.028990186207191924,0.2507002495633008,119165.05578167066,163607.38963838827,0.728359862259609,1,2022-07-21,242,919.6582337995166,BBB
824,326,SME,DE,2020-02-19,2022-02-18,EUR,0.05022620829831302,0.09366798511580707,0.5153253998376819,7476.038859357303,9018.37824731166,0.828978188133313,0,,23,411.12882503640895,BB/B
825,312,Retail,IT,2022-07-05,2027-07-04,EUR,0.05120918900005493,0.03540354559590693,0.5633929139694462,207358.00861751373,658935.3585482273,0.31468641943022585,0,,9,4595.748061964905,BBB
826,46,Corporate,NL,2022-12-03,2027-12-02,EUR,0.02952062613915142,0.021589358810367353,0.22652821965973396,15028.024496139325,0.0,,0,,24,73.0530328135761,BBB
827,341,Retail,FR,2024-01-08,2026-01-07,EUR,0.038058330484336766,0.06339080916253552,0.3004816755989102,10230.192607965595,21066.72790115943,0.48560899708599575,0,,8,161.42157219919415,BB/B
828,449,SME,IT,2022-04-27,2029-04-25,EUR,0.03699058443581314,0.053157825359798405,0.46863398846123683,51287.62183674732,68462.3892252326,0.7491357286409845,0,,26,1486.8844062697767,BB/B
829,432,Retail,ES,2020-06-01,2022-06-01,USD,0.03609428753858611,0.023993495594447845,0.2314082997944124,55509.211937890956,0.0,,0,,26,340.688387740166,BBB
830,15,Retail,DE,2022-07-28,2027-07-27,EUR,0.044499129160641415,0.017415955031084156,0.4120264181418498,42190.354646637286,0.0,,0,,5,285.3604713153261,A
831,123,SME,NL,2023-04-07,2026-04-06,EUR,0.0375278725062923,0.16523451002809375,0.44103988972915054,10204.096468381127,0.0,,0,,9,887.5678255439718,BB/B
832,121,Retail,FR,2024-06-20,2026-06-20,EUR,0.0397612269075573,0.012077451559947026,0.6609048660691712,36389.22989141389,0.0,,0,,20,268.514283065413,A
833,227,SME,NL,2023-01-21,2031-01-19,EUR,0.05535986868124476,0.00789223317936138,0.3578382481979403,7835.674632800708,0.0,,0,,7,20.98331580203885,AA
834,72,Corporate,ES,2023-10-28,2026-10-27,EUR,0.040892897382557886,0.06515586729431237,0.28433423671751723,9924.424669035168,20963.729901865692,0.47340929860730235,0,,24,218.76993756375174,BB/B
835,428,Corporate,DE,2020-02-15,2023-02-14,EUR,0.03188730286288854,0.022213822982092513,0.20375412935948722,20032.87265290933,45112.97786415522,0.44406008207289205,0,,20,96.76913372866206,BBB
836,389,Corporate,ES,2022-05-15,2030-05-13,EUR,0.040920919475885234,0.0036960540360283533,0.26080405302182424,9701.505902273808,11815.408590092253,0.8210893282530198,0,,6,10.770177406878128,AAA
837,405,Retail,DE,2024-04-26,2032-04-24,EUR,0.039060004492416006,0.024106998461091402,0.5754329994105789,63117.17811677264,0.0,,1,2024-12-23,238,1011.359795957929,BBB
838,100,SME,IT,2024-09-01,2025-09-01,EUR,0.05607930625050837,0.0869098831362926,0.4224609412330733,12355.202001795658,15631.874833730288,0.7903851670521145,0,,23,460.2476615838501,BB/B
839,8,Corporate,NL,2020-10-02,2023-10-02,EUR,0.03377252674975881,0.005756360432837402,0.2993625213682826,17668.590280116176,83300.14482376566,0.21210755776591758,0,,1,27.60911350689781,AA
840,456,Retail,NL,2020-05-08,2027-05-07,EUR,0.03384869926200712,0.03912464046922661,0.6665138471610335,9134.390254659893,13362.054764020248,0.68360670690079,0,,11,271.3029807612459,BBB
841,145,Retail,NL,2021-03-11,2029-03-09,EUR,0.034746680503834254,0.03533891506955043,0.5937691592193621,62168.87872183204,80298.96184848568,0.7742177145345555,0,,5,1305.4843300258879,BBB
842,329,Corporate,IT,2024-05-20,2033-05-18,EUR,0.03352314683412476,0.012642360070746051,0.25718234567492404,11314.869511450332,13191.346811801066,0.8577493771392604,0,,0,37.73604017449514,A
843,455,Retail,IT,2024-07-06,2029-07-05,EUR,0.044331987001788004,0.006087860456325293,0.3344786774466747,69010.30379166726,119860.70749355061,0.575754183625026,0,,22,142.84814592207843,AA
844,19,SME,FR,2024-01-06,2025-01-05,EUR,0.05227277157260195,0.04601013273983173,0.6247207412631479,64122.05049797362,93185.43903891319,0.6881123398602755,0,,4,1481.5415855745782,BBB
845,3,Corporate,NL,2021-04-02,2029-03-31,GBP,0.03180666088504469,0.08734909659417572,0.54621583389871,14101.818632182161,31284.873670006415,0.4507551726412092,0,,20,550.5993105786171,BB/B
846,3,SME,IT,2021-03-07,2023-03-07,EUR,0.058039467090062455,0.012688044095177958,0.6727726071311857,22689.73295132445,0.0,,0,,2,202.70006784007302,A
847,79,Retail,ES,2020-10-25,2022-10-25,EUR,0.04892474061440069,0.04940200492548412,0.23812471903482013,13715.6256933996,0.0,,0,,26,180.35120558510565,BBB
848,26,Retail,FR,2024-07-09,2031-07-08,EUR,0.036955745459273215,0.04704515769986125,0.5877056114593651,38014.463900832816,53737.56924209292,0.7074094425368218,0,,29,1032.98877939142,BBB
849,410,Retail,ES,2024-03-28,2030-03-27,EUR,0.04084102903555628,0.08402980456624497,0.23820570792178225,18133.724011054306,0.0,,0,,9,318.02230890843845,BB/B
850,303,Retail,FR,2020-07-03,2021-07-03,EUR,0.04427192330339186,0.057293712715612,0.3683309678460913,14508.926159701787,20526.602905622625,0.706835233594718,0,,14,294.7479300091223,BB/B
851,491,SME,ES,2020-05-13,2022-05-13,EUR,0.05225253958333946,0.03635473814853993,0.575334384087663,23067.481172022035,0.0,,0,,18,534.267017719052,BBB
852,401,Corporate,DE,2021-05-18,2027-05-17,EUR,0.04118644564305429,0.04996859019771788,0.5555049871263145,4526.861878982884,9940.01683045229,0.45541792898321515,0,,17,105.98414509603516,BBB
853,482,Retail,DE,2024-06-22,2027-06-22,EUR,0.04089585887300437,0.028209129411228884,0.20105891157012168,20417.58371115577,0.0,,0,,0,118.59081423826572,BBB
854,120,Retail,FR,2024-08-29,2031-08-28,EUR,0.05428736537732354,0.11005890169639303,0.3009714664253023,42176.225738247354,111171.5078378923,0.37937981195458587,0,,29,1510.0723289907257,BB/B
855,144,Corporate,IT,2024-09-22,2028-09-21,EUR,0.03379872810735571,0.07478601063928017,0.5892868382767806,25287.219279588102,35710.10698236541,0.7081249936348719,0,,28,1076.8992463585369,BB/B
856,425,Retail,ES,2021-07-19,2027-07-18,EUR,0.04803180575315359,0.08448189045724097,0.2630737563073608,57048.471675768116,71651.89958981916,0.7961892427465244,0,,14,1319.2565881833962,BB/B
857,123,SME,FR,2020-10-11,2025-10-10,USD,0.04756798180659664,0.1470267491813646,0.3631894529798002,15103.804008051162,0.0,,0,,16,930.2344077511472,BB/B
858,29,Retail,DE,2021-11-06,2025-11-05,EUR,0.041840050182472596,0.02345068068358361,0.2919447534481615,13914.813731073624,27053.500378029068,0.514344300613101,0,,5,84.32149078333643,BBB
859,335,SME,FR,2023-09-11,2027-09-10,EUR,0.046590189327216605,0.034478531214818885,0.255727267705323,7206.084344675641,13213.007125719572,0.5453780714799397,0,,22,54.26251538076697,BBB
860,401,Retail,IT,2021-03-21,2028-03-19,EUR,0.04529876805409118,0.11687634953854757,0.6183128726615057,14680.202501467706,0.0,,0,,15,874.5265301677512,BB/B
861,485,SME,IT,2024-09-16,2029-09-15,EUR,0.049265107055858834,0.03912296213306308,0.23067087242591755,157297.2529238892,0.0,,0,,8,1547.9802412749405,BBB
862,464,Retail,ES,2020-11-12,2026-11-11,EUR,0.048004375618385456,0.1152809147520526,0.468024974161462,29014.27894447867,37412.89686750163,0.7755154338150612,0,,9,1816.2503108809553,BB/B
863,61,SME,FR,2020-07-19,2026-07-18,EUR,0.058426475071178124,0.01640057249532798,0.5463352558546206,12264.495029795715,21847.637340003253,0.5613648212358091,0,,2,118.2615927194381,A
864,387,Retail,ES,2021-06-01,2023-06-01,EUR,0.02674888226350912,0.053639918520968374,0.22879510932719416,8053.467813463928,16745.965241441674,0.480919893081696,0,,23,117.67298628541522,BB/B
865,424,Retail,ES,2020-08-11,2029-08-09,USD,0.03829746952484081,0.041551434249023175,0.5167133853240573,4453.605510731192,0.0,,0,,1,103.57951830564117,BBB
866,350,SME,ES,2022-01-28,2028-01-27,EUR,0.057772736806502245,0.07843435627582622,0.36703275762056653,9600.845347330032,21990.26272081156,0.43659529989352075,0,,16,253.0058440560848,BB/B
867,410,Retail,IT,2022-08-31,2029-08-29,EUR,0.038814880634801166,0.023611713831900173,0.6167726118870476,47060.698670054226,138858.6292554658,0.3389108687186742,0,,24,618.3452004330903,BBB
868,419,Retail,NL,2023-05-24,2031-05-22,EUR,0.043575029054967865,0.06493930612751503,0.5988298111089527,14371.009494689893,25602.62961061648,0.5613099011021414,0,,1,596.1114942453025,BB/B
869,224,Retail,FR,2020-05-25,2029-05-23,EUR,0.03574987916143853,0.015037101939957866,0.5969525186083231,8449.21022813743,21131.236560299974,0.3998445715198357,0,,4,81.17748364994227,A
870,21,Retail,ES,2021-07-09,2028-07-07,EUR,0.03347008813606196,0.033392072082874265,0.3993317420810292,9431.554572514364,28373.85366551038,0.3324030173588587,1,2021-08-21,352,126.96310452901977,BBB
871,229,Retail,DE,2024-01-20,2032-01-18,EUR,0.03964277298476197,0.05532888340079122,0.6112740948752061,42170.69383712349,59686.65383722396,0.7065347297258515,0,,22,1441.6001334492903,BB/B
872,101,Corporate,DE,2020-03-22,2025-03-21,EUR,0.041227578400389736,0.07019219610896718,0.5149910020055128,20307.324740802214,43042.80452329377,0.4717937171081024,0,,24,709.5996517904163,BB/B
873,57,Retail,NL,2024-09-15,2031-09-14,EUR,0.038258078244688395,0.040620806769107225,0.38934178265076214,11763.95630994982,25337.056591349443,0.46429845817079873,0,,2,174.88244630710645,BBB
874,63,Corporate,IT,2022-01-25,2025-01-24,EUR,0.034873661003147476,0.023792455887584784,0.24033497772770923,16181.301568845363,0.0,,0,,7,97.48866564832001,BBB
875,349,Corporate,ES,2024-01-20,2031-01-18,GBP,0.030383404257652288,0.017140629493848984,0.23340945633936883,199962.0995950061,240182.74826304422,0.8325414753602989,0,,18,879.2114374143873,A
876,253,Retail,ES,2021-09-07,2022-09-07,EUR,0.04156582803666175,0.062161013959402045,0.3257008172191911,74579.65845964591,126471.56063547765,0.5896950910142,0,,16,1699.2203005186425,BB/B
877,270,SME,ES,2022-12-10,2031-12-08,EUR,0.04960844104157704,0.03257846485805577,0.3497923222523337,95666.67849070384,0.0,,0,,15,1006.3908361131632,BBB
878,373,Corporate,FR,2022-10-27,2025-10-26,GBP,0.030579180636729927,0.027446830359250007,0.663764145723572,3819.581170542282,4820.642349329304,0.7923386332681785,0,,7,79.54329193970882,BBB
879,275,SME,DE,2021-08-25,2027-08-24,EUR,0.053751949634476576,0.05976955508756614,0.6999690269345049,18937.46894084636,37172.893101888585,0.5094429666515312,0,,16,729.77014639036,BB/B
880,316,Retail,DE,2021-03-24,2022-03-24,EUR,0.04005955508124316,0.0505405717303275,0.27183692372509016,11558.899062107232,0.0,,0,,1,146.41077621912314,BB/B
881,44,Retail,NL,2023-02-08,2025-02-07,EUR,0.04990599999343482,0.03592471968264796,0.6713841199813602,37942.99557021536,68638.9138829246,0.5527913165253988,0,,26,1027.1741499188645,BBB
